六盘水市,520200,1
钟山区,520201,2
六枝特区,520203,2
水城县,520221,2
盘县,520222,2
遵义市,520300,1
市辖区,520301,2
红花岗区,520302,2
汇川区,520303,2
播州区,520304,2
桐梓县,520322,2
绥阳县,520323,2
正安县,520324,2
道真仡佬族苗族自治县,520325,2
务川仡佬族苗族自治县,520326,2
凤冈县,520327,2
湄潭县,520328,2
余庆县,520329,2
习水县,520330,2
赤水市,520381,2
仁怀市,520382,2
安顺市,520400,1
市辖区,520401,2
西秀区,520402,2
平坝区,520403,2
普定县,520422,2
镇宁布依族苗族自治县,520423,2
关岭布依族苗族自治县,520424,2
紫云苗族布依族自治县,520425,2
毕节市,520500,1
市辖区,520501,2
七星关区,520502,2
大方县,520521,2
黔西县,520522,2
金沙县,520523,2
织金县,520524,2
纳雍县,520525,2
威宁彝族回族苗族自治县,520526,2
赫章县,520527,2
铜仁市,520600,1
市辖区,520601,2
碧江区,520602,2
万山区,520603,2
江口县,520621,2
玉屏侗族自治县,520622,2
石阡县,520623,2
思南县,520624,2
印江土家族苗族自治县,520625,2
德江县,520626,2
沿河土家族自治县,520627,2
松桃苗族自治县,520628,2
黔西南布依族苗族自治州,522300,1
兴义市,522301,2
兴仁县,522322,2
普安县,522323,2
晴隆县,522324,2
贞丰县,522325,2
望谟县,522326,2
册亨县,522327,2
安龙县,522328,2
黔东南苗族侗族自治州,522600,1
凯里市,522601,2
黄平县,522622,2
施秉县,522623,2
三穗县,522624,2
镇远县,522625,2
岑巩县,522626,2
天柱县,522627,2
锦屏县,522628,2
剑河县,522629,2
台江县,522630,2
黎平县,522631,2
榕江县,522632,2
从江县,522633,2
雷山县,522634,2
麻江县,522635,2
丹寨县,522636,2
黔南布依族苗族自治州,522700,1
都匀市,522701,2
福泉市,522702,2
荔波县,522722,2
贵定县,522723,2
瓮安县,522725,2
独山县,522726,2
平塘县,522727,2
罗甸县,522728,2
长顺县,522729,2
龙里县,522730,2
惠水县,522731,2
三都水族自治县,522732,2
云南省,530000,0
昆明市,530100,1
市辖区,530101,2
五华区,530102,2
盘龙区,530103,2
官渡区,530111,2
西山区,530112,2
东川区,530113,2
呈贡区,530114,2
晋宁县,530122,2
富民县,530124,2
宜良县,530125,2
石林彝族自治县,530126,2
嵩明县,530127,2
禄劝彝族苗族自治县,530128,2
寻甸回族彝族自治县,530129,2
安宁市,530181,2
曲靖市,530300,1
市辖区,530301,2
麒麟区,530302,2
沾益区,530303,2
马龙县,530321,2
陆良县,530322,2
师宗县,530323,2
罗平县,530324,2
富源县,530325,2
会泽县,530326,2
宣威市,530381,2
玉溪市,530400,1
市辖区,530401,2
红塔区,530402,2
江川区,530403,2
澄江县,530422,2
通海县,530423,2
华宁县,530424,2
易门县,530425,2
峨山彝族自治县,530426,2
新平彝族傣族自治县,530427,2
元江哈尼族彝族傣族自治县,530428,2
保山市,530500,1
市辖区,530501,2
隆阳区,530502,2
施甸县,530521,2
龙陵县,530523,2
昌宁县,530524,2
腾冲市,530581,2
昭通市,530600,1
市辖区,530601,2
昭阳区,530602,2
鲁甸县,530621,2
巧家县,530622,2
盐津县,530623,2
大关县,530624,2
永善县,530625,2
绥江县,530626,2
镇雄县,530627,2
彝良县,530628,2
威信县,530629,2
水富县,530630,2
丽江市,530700,1
市辖区,530701,2
古城区,530702,2
玉龙纳西族自治县,530721,2
永胜县,530722,2
华坪县,530723,2
宁蒗彝族自治县,530724,2
普洱市,530800,1
市辖区,530801,2
思茅区,530802,2
宁洱哈尼族彝族自治县,530821,2
墨江哈尼族自治县,530822,2
景东彝族自治县,530823,2
景谷傣族彝族自治县,530824,2
镇沅彝族哈尼族拉祜族自治县,530825,2
江城哈尼族彝族自治县,530826,2
孟连傣族拉祜族佤族自治县,530827,2
澜沧拉祜族自治县,530828,2
西盟佤族自治县,530829,2
临沧市,530900,1
市辖区,530901,2
临翔区,530902,2
凤庆县,530921,2
云县,530922,2
永德县,530923,2
镇康县,530924,2
双江拉祜族佤族布朗族傣族自治县,530925,2
耿马傣族佤族自治县,530926,2
沧源佤族自治县,530927,2
楚雄彝族自治州,532300,1
楚雄市,532301,2
双柏县,532322,2
牟定县,532323,2
南华县,532324,2
姚安县,532325,2
大姚县,532326,2
永仁县,532327,2
元谋县,532328,2
武定县,532329,2
禄丰县,532331,2
红河哈尼族彝族自治州,532500,1
个旧市,532501,2
开远市,532502,2
蒙自市,532503,2
弥勒市,532504,2
屏边苗族自治县,532523,2
建水县,532524,2
石屏县,532525,2
泸西县,532527,2
元阳县,532528,2
红河县,532529,2
金平苗族瑶族傣族自治县,532530,2
绿春县,532531,2
河口瑶族自治县,532532,2
文山壮族苗族自治州,532600,1
文山市,532601,2
砚山县,532622,2
西畴县,532623,2
麻栗坡县,532624,2
马关县,532625,2
丘北县,532626,2
广南县,532627,2
富宁县,532628,2
西双版纳傣族自治州,532800,1
景洪市,532801,2
勐海县,532822,2
勐腊县,532823,2
大理白族自治州,532900,1
大理市,532901,2
漾濞彝族自治县,532922,2
祥云县,532923,2
宾川县,532924,2
弥渡县,532925,2
南涧彝族自治县,532926,2
巍山彝族回族自治县,532927,2
永平县,532928,2
云龙县,532929,2
洱源县,532930,2
剑川县,532931,2
鹤庆县,532932,2
德宏傣族景颇族自治州,533100,1
瑞丽市,533102,2
芒市,533103,2
梁河县,533122,2
盈江县,533123,2
陇川县,533124,2
怒江傈僳族自治州,533300,1
泸水市,533301,2
福贡县,533323,2
贡山独龙族怒族自治县,533324,2
兰坪白族普米族自治县,533325,2
迪庆藏族自治州,533400,1
香格里拉市,533401,2
德钦县,533422,2
维西傈僳族自治县,533423,2
西藏自治区,540000,0
拉萨市,540100,1
市辖区,540101,2
城关区,540102,2
堆龙德庆区,540103,2
林周县,540121,2
当雄县,540122,2
尼木县,540123,2
曲水县,540124,2
达孜县,540126,2
墨竹工卡县,540127,2
日喀则市,540200,1
桑珠孜区,540202,2
南木林县,540221,2
江孜县,540222,2
定日县,540223,2
萨迦县,540224,2
拉孜县,540225,2
昂仁县,540226,2
谢通门县,540227,2
白朗县,540228,2
仁布县,540229,2
康马县,540230,2
定结县,540231,2
仲巴县,540232,2
亚东县,540233,2
吉隆县,540234,2
聂拉木县,540235,2
萨嘎县,540236,2
岗巴县,540237,2
昌都市,540300,1
卡若区,540302,2
江达县,540321,2
贡觉县,540322,2
类乌齐县,540323,2
丁青县,540324,2
察雅县,540325,2
八宿县,540326,2
左贡县,540327,2
芒康县,540328,2
洛隆县,540329,2
边坝县,540330,2
林芝市,540400,1
巴宜区,540402,2
工布江达县,540421,2
米林县,540422,2
墨脱县,540423,2
波密县,540424,2
察隅县,540425,2
朗县,540426,2
山南市,540500,1
市辖区,540501,2
乃东区,540502,2
扎囊县,540521,2
贡嘎县,540522,2
桑日县,540523,2
琼结县,540524,2
曲松县,540525,2
措美县,540526,2
洛扎县,540527,2
加查县,540528,2
隆子县,540529,2
错那县,540530,2
浪卡子县,540531,2
那曲地区,542400,1
那曲县,542421,2
嘉黎县,542422,2
比如县,542423,2
聂荣县,542424,2
安多县,542425,2
申扎县,542426,2
索县,542427,2
班戈县,542428,2
巴青县,542429,2
尼玛县,542430,2
双湖县,542431,2
阿里地区,542500,1
普兰县,542521,2
札达县,542522,2
噶尔县,542523,2
日土县,542524,2
革吉县,542525,2
改则县,542526,2
措勤县,542527,2
陕西省,610000,0
西安市,610100,1
市辖区,610101,2
新城区,610102,2
碑林区,610103,2
莲湖区,610104,2
灞桥区,610111,2
未央区,610112,2
雁塔区,610113,2
阎良区,610114,2
临潼区,610115,2
长安区,610116,2
高陵区,610117,2
蓝田县,610122,2
周至县,610124,2
户县,610125,2
铜川市,610200,1
市辖区,610201,2
王益区,610202,2
印台区,610203,2
耀州区,610204,2
宜君县,610222,2
宝鸡市,610300,1
市辖区,610301,2
渭滨区,610302,2
金台区,610303,2
陈仓区,610304,2
凤翔县,610322,2
岐山县,610323,2
扶风县,610324,2
眉县,610326,2
陇县,610327,2
千阳县,610328,2
麟游县,610329,2
凤县,610330,2
太白县,610331,2
咸阳市,610400,1
市辖区,610401,2
秦都区,610402,2
杨陵区,610403,2
渭城区,610404,2
三原县,610422,2
泾阳县,610423,2
乾县,610424,2
礼泉县,610425,2
永寿县,610426,2
彬县,610427,2
长武县,610428,2
旬邑县,610429,2
淳化县,610430,2
武功县,610431,2
兴平市,610481,2
渭南市,610500,1
市辖区,610501,2
临渭区,610502,2
华州区,610503,2
潼关县,610522,2
大荔县,610523,2
合阳县,610524,2
澄城县,610525,2
蒲城县,610526,2
白水县,610527,2
富平县,610528,2
韩城市,610581,2
华阴市,610582,2
延安市,610600,1
市辖区,610601,2
宝塔区,610602,2
安塞区,610603,2
延长县,610621,2
延川县,610622,2
子长县,610623,2
志丹县,610625,2
吴起县,610626,2
甘泉县,610627,2
富县,610628,2
洛川县,610629,2
宜川县,610630,2
黄龙县,610631,2
黄陵县,610632,2
汉中市,610700,1
市辖区,610701,2
汉台区,610702,2
南郑县,610721,2
城固县,610722,2
洋县,610723,2
西乡县,610724,2
勉县,610725,2
宁强县,610726,2
略阳县,610727,2
镇巴县,610728,2
留坝县,610729,2
佛坪县,610730,2
榆林市,610800,1
市辖区,610801,2
榆阳区,610802,2
横山区,610803,2
神木县,610821,2
府谷县,610822,2
靖边县,610824,2
定边县,610825,2
绥德县,610826,2
米脂县,610827,2
佳县,610828,2
吴堡县,610829,2
清涧县,610830,2
子洲县,610831,2
安康市,610900,1
市辖区,610901,2
汉滨区,610902,2
汉阴县,610921,2
石泉县,610922,2
宁陕县,610923,2
紫阳县,610924,2
岚皋县,610925,2
平利县,610926,2
镇坪县,610927,2
旬阳县,610928,2
白河县,610929,2
商洛市,611000,1
市辖区,611001,2
商州区,611002,2
洛南县,611021,2
丹凤县,611022,2
商南县,611023,2
山阳县,611024,2
镇安县,611025,2
柞水县,611026,2
甘肃省,620000,0
兰州市,620100,1
市辖区,620101,2
城关区,620102,2
七里河区,620103,2
西固区,620104,2
安宁区,620105,2
红古区,620111,2
永登县,620121,2
皋兰县,620122,2
榆中县,620123,2
嘉峪关市,620200,1
市辖区,620201,2
金昌市,620300,1
市辖区,620301,2
金川区,620302,2
永昌县,620321,2
白银市,620400,1
市辖区,620401,2
白银区,620402,2
平川区,620403,2
靖远县,620421,2
会宁县,620422,2
景泰县,620423,2
天水市,620500,1
市辖区,620501,2
秦州区,620502,2
麦积区,620503,2
清水县,620521,2
秦安县,620522,2
甘谷县,620523,2
武山县,620524,2
张家川回族自治县,620525,2
武威市,620600,1
市辖区,620601,2
凉州区,620602,2
民勤县,620621,2
古浪县,620622,2
天祝藏族自治县,620623,2
张掖市,620700,1
市辖区,620701,2
甘州区,620702,2
肃南裕固族自治县,620721,2
民乐县,620722,2
临泽县,620723,2
高台县,620724,2
山丹县,620725,2
平凉市,620800,1
市辖区,620801,2
崆峒区,620802,2
泾川县,620821,2
灵台县,620822,2
崇信县,620823,2
华亭县,620824,2
庄浪县,620825,2
静宁县,620826,2
酒泉市,620900,1
市辖区,620901,2
肃州区,620902,2
金塔县,620921,2
瓜州县,620922,2
肃北蒙古族自治县,620923,2
阿克塞哈萨克族自治县,620924,2
玉门市,620981,2
敦煌市,620982,2
庆阳市,621000,1
市辖区,621001,2
西峰区,621002,2
庆城县,621021,2
环县,621022,2
华池县,621023,2
合水县,621024,2
正宁县,621025,2
宁县,621026,2
镇原县,621027,2
定西市,621100,1
市辖区,621101,2
安定区,621102,2
通渭县,621121,2
陇西县,621122,2
渭源县,621123,2
临洮县,621124,2
漳县,621125,2
岷县,621126,2
陇南市,621200,1
市辖区,621201,2
武都区,621202,2
成县,621221,2
文县,621222,2
宕昌县,621223,2
康县,621224,2
西和县,621225,2
礼县,621226,2
徽县,621227,2
两当县,621228,2
临夏回族自治州,622900,1
临夏市,622901,2
临夏县,622921,2
康乐县,622922,2
永靖县,622923,2
广河县,622924,2
和政县,622925,2
东乡族自治县,622926,2
积石山保安族东乡族撒拉族自治县,622927,2
甘南藏族自治州,623000,1
合作市,623001,2
临潭县,623021,2
卓尼县,623022,2
舟曲县,623023,2
迭部县,623024,2
玛曲县,623025,2
碌曲县,623026,2
夏河县,623027,2
青海省,630000,0
西宁市,630100,1
市辖区,630101,2
城东区,630102,2
城中区,630103,2
城西区,630104,2
城北区,630105,2
大通回族土族自治县,630121,2
湟中县,630122,2
湟源县,630123,2
海东市,630200,1
乐都区,630202,2
平安区,630203,2
民和回族土族自治县,630222,2
互助土族自治县,630223,2
化隆回族自治县,630224,2
循化撒拉族自治县,630225,2
海北藏族自治州,632200,1
门源回族自治县,632221,2
祁连县,632222,2
海晏县,632223,2
刚察县,632224,2
黄南藏族自治州,632300,1
同仁县,632321,2
尖扎县,632322,2
泽库县,632323,2
河南蒙古族自治县,632324,2
海南藏族自治州,632500,1
共和县,632521,2
同德县,632522,2
贵德县,632523,2
兴海县,632524,2
贵南县,632525,2
果洛藏族自治州,632600,1
玛沁县,632621,2
班玛县,632622,2
甘德县,632623,2
达日县,632624,2
久治县,632625,2
玛多县,632626,2
玉树藏族自治州,632700,1
玉树市,632701,2
杂多县,632722,2
称多县,632723,2
治多县,632724,2
囊谦县,632725,2
曲麻莱县,632726,2
海西蒙古族藏族自治州,632800,1
格尔木市,632801,2
德令哈市,632802,2
乌兰县,632821,2
都兰县,632822,2
天峻县,632823,2
宁夏回族自治区,640000,0
银川市,640100,1
市辖区,640101,2
兴庆区,640104,2
西夏区,640105,2
金凤区,640106,2
永宁县,640121,2
贺兰县,640122,2
灵武市,640181,2
石嘴山市,640200,1
市辖区,640201,2
大武口区,640202,2
惠农区,640205,2
平罗县,640221,2
吴忠市,640300,1
市辖区,640301,2
利通区,640302,2
红寺堡区,640303,2
盐池县,640323,2
同心县,640324,2
青铜峡市,640381,2
固原市,640400,1
市辖区,640401,2
原州区,640402,2
西吉县,640422,2
隆德县,640423,2
泾源县,640424,2
彭阳县,640425,2
中卫市,640500,1
市辖区,640501,2
沙坡头区,640502,2
中宁县,640521,2
海原县,640522,2
新疆维吾尔自治区,650000,0
乌鲁木齐市,650100,1
市辖区,650101,2
天山区,650102,2
沙依巴克区,650103,2
新市区,650104,2
水磨沟区,650105,2
头屯河区,650106,2
达坂城区,650107,2
米东区,650109,2
乌鲁木齐县,650121,2
克拉玛依市,650200,1
市辖区,650201,2
独山子区,650202,2
克拉玛依区,650203,2
白碱滩区,650204,2
乌尔禾区,650205,2
吐鲁番市,650400,1
高昌区,650402,2
鄯善县,650421,2
托克逊县,650422,2
哈密市,650500,1
伊州区,650502,2
巴里坤哈萨克自治县,650521,2
伊吾县,650522,2
昌吉回族自治州,652300,1
昌吉市,652301,2
阜康市,652302,2
呼图壁县,652323,2
玛纳斯县,652324,2
奇台县,652325,2
吉木萨尔县,652327,2
木垒哈萨克自治县,652328,2
博尔塔拉蒙古自治州,652700,1
博乐市,652701,2
阿拉山口市,652702,2
精河县,652722,2
温泉县,652723,2
巴音郭楞蒙古自治州,652800,1
库尔勒市,652801,2
轮台县,652822,2
尉犁县,652823,2
若羌县,652824,2
且末县,652825,2
焉耆回族自治县,652826,2
和静县,652827,2
和硕县,652828,2
博湖县,652829,2
阿克苏地区,652900,1
阿克苏市,652901,2
温宿县,652922,2
库车县,652923,2
沙雅县,652924,2
新和县,652925,2
拜城县,652926,2
乌什县,652927,2
阿瓦提县,652928,2
柯坪县,652929,2
克孜勒苏柯尔克孜自治州,653000,1
阿图什市,653001,2
阿克陶县,653022,2
阿合奇县,653023,2
乌恰县,653024,2
喀什地区,653100,1
喀什市,653101,2
疏附县,653121,2
疏勒县,653122,2
英吉沙县,653123,2
泽普县,653124,2
莎车县,653125,2
叶城县,653126,2
麦盖提县,653127,2
岳普湖县,653128,2
伽师县,653129,2
巴楚县,653130,2
塔什库尔干塔吉克自治县,653131,2
和田地区,653200,1
和田市,653201,2
和田县,653221,2
墨玉县,653222,2
皮山县,653223,2
洛浦县,653224,2
策勒县,653225,2
于田县,653226,2
民丰县,653227,2
伊犁哈萨克自治州,654000,1
伊宁市,654002,2
奎屯市,654003,2
霍尔果斯市,654004,2
伊宁县,654021,2
察布查尔锡伯自治县,654022,2
霍城县,654023,2
巩留县,654024,2
新源县,654025,2
昭苏县,654026,2
特克斯县,654027,2
尼勒克县,654028,2
塔城地区,654200,1
塔城市,654201,2
乌苏市,654202,2
额敏县,654221,2
沙湾县,654223,2
托里县,654224,2
裕民县,654225,2
和布克赛尔蒙古自治县,654226,2
阿勒泰地区,654300,1
阿勒泰市,654301,2
布尔津县,654321,2
富蕴县,654322,2
福海县,654323,2
哈巴河县,654324,2
青河县,654325,2
吉木乃县,654326,2
自治区直辖县级行政区划,659000,1
石河子市,659001,2
阿拉尔市,659002,2
图木舒克市,659003,2
五家渠市,659004,2
铁门关市,659006,2
台湾省,710000,0
香港特别行政区,810000,0
澳门特别行政区,820000,0
